Time,chan1,chan2,chan3,chan4,chan5,chan6,chan7,chan8,Sample_rate
0.19200000000000014, -56226.75, -59436.44, -64962.08, -47408.34, -65326.68, -63366.57, -65901.68, -57986.12,250
0.19600000000000015, -52560.48, -61403.75, -61946.29, -43782.71, -62972.89, -59656.89, -65449.19, -54454.84,250
0.20000000000000015, -53716.63, -60711.79, -62627.24, -44936.19, -63711.21, -60805.01, -64613.53, -55509.97,250
0.20400000000000015, -57503.10, -58584.05, -65417.65, -48663.48, -65674.27, -64562.36, -65616.34, -59109.54,250
0.20800000000000016, -56776.02, -59067.21, -65260.07, -47939.39, -65510.43, -63911.75, -65875.77, -58485.33,250
0.21200000000000016, -52860.78, -61181.44, -62282.26, -44072.52, -63232.97, -59962.96, -65565.17, -54751.76,250
0.21600000000000016, -53054.68, -61024.13, -62072.89, -44271.92, -63209.19, -60143.22, -64542.07, -54869.46,250
0.22000000000000017, -56959.30, -58810.03, -65073.79, -48143.24, -65473.49, -64025.61, -65402.52, -58590.67,250
0.22400000000000017, -57214.47, -58746.17, -65465.98, -48369.42, -65625.32, -64333.66, -65843.86, -58880.77,250
0.22800000000000017, -53286.36, -60875.44, -62713.76, -44496.38, -63571.85, -60400.31, -65637.95, -55185.89,250
0.23200000000000018, -52513.34, -61247.31, -61627.04, -43721.93, -62773.44, -59615.12, -64542.36, -54367.06,250
0.23600000000000018, -56290.65, -59091.19, -64615.25, -47479.29, -65178.96, -63364.55, -65136.40, -57966.27,250
0.24000000000000019, -57516.65, -58476.23, -65573.29, -48664.69, -65678.43, -64620.12, -65795.95, -59141.57,250
0.2440000000000002, -53830.06, -60491.11, -63202.62, -45030.45, -63961.62, -60946.68, -65679.55, -55705.15,250
0.2480000000000002, -52137.27, -61369.28, -61323.77, -43346.65, -62467.11, -59238.78, -64626.78, -53995.71,250
0.25200000000000017, -55544.46, -59415.23, -64063.50, -46741.95, -64794.60, -62622.72, -64847.71, -57242.75,250
0.25600000000000017, -57653.02, -58293.53, -65592.96, -48803.18, -65681.70, -64738.76, -65730.20, -59232.84,250
0.2600000000000002, -54436.20, -60078.71, -63693.77, -45637.28, -64342.96, -61554.67, -65694.57, -56277.49,250
0.2640000000000002, -51923.41, -61404.87, -61179.07, -43137.64, -62303.81, -59035.92, -64759.08, -53797.83,250
0.2680000000000002, -54746.37, -59773.50, -63430.05, -45956.75, -64327.54, -61828.81, -64554.45, -56488.49,250
0.2720000000000002, -57604.18, -58210.78, -65529.97, -48755.46, -65644.63, -64685.61, -65639.38, -59185.65,250
0.2760000000000002, -55072.53, -59644.18, -64172.44, -46263.19, -64695.63, -62191.78, -65690.30, -56876.14,250
0.2800000000000002, -51891.74, -61336.80, -61223.32, -43104.76, -62299.52, -59007.62, -64922.56, -53772.04,250
0.2840000000000002, -53949.71, -60127.91, -62774.45, -45153.56, -63797.38, -61043.66, -64300.47, -55722.63,250
0.2880000000000002, -57376.84, -58216.99, -65369.24, -48531.25, -65554.00, -64452.53, -65502.50, -58966.11,250
0.2920000000000002, -55692.59, -59205.45, -64579.53, -46885.18, -64984.16, -62799.79, -65669.53, -57435.33,250
0.2960000000000002, -52031.11, -61162.04, -61415.68, -43251.21, -62445.45, -59143.25, -65090.36, -53897.07,250
0.3000000000000002, -53194.73, -60449.60, -62132.73, -44401.47, -63243.45, -60299.42, -64122.88, -54986.34,250
0.3040000000000002, -56978.04, -58317.51, -65099.27, -48149.16, -65399.32, -64060.03, -65309.38, -58595.97,250
0.3080000000000002, -56242.26, -58802.86, -64915.50, -47411.94, -65199.46, -63355.14, -65638.13, -57952.84,250
0.3120000000000002, -52327.06, -60911.68, -61760.86, -43534.29, -62720.82, -59441.64, -65230.64, -54207.05,250
0.3160000000000002, -52533.28, -60731.68, -61566.09, -43746.00, -62720.63, -59640.82, -64024.49, -54344.84,250
0.32000000000000023, -56436.72, -58509.73, -64718.67, -47622.11, -65170.15, -63515.70, -65052.80, -58076.22,250
0.32400000000000023, -56684.96, -58448.94, -65145.99, -47849.05, -65335.64, -63790.16, -65596.98, -58349.32,250
0.32800000000000024, -52762.30, -60575.95, -62203.43, -43971.02, -63084.55, -59866.71, -65331.89, -54633.50,250
0.33200000000000024, -51998.14, -60933.22, -61113.67, -43211.96, -62274.66, -59112.74, -64033.77, -53819.58,250
0.33600000000000024, -55776.99, -58773.39, -64231.00, -46967.92, -64849.36, -62862.43, -64752.82, -57434.08,250
0.34000000000000025, -56989.10, -58172.13, -65281.66, -48149.01, -65410.55, -64093.38, -65550.20, -58602.96,250
0.34400000000000025, -53301.51, -60193.52, -62723.02, -44510.30, -63498.55, -60406.91, -65403.06, -55165.02,250
0.34800000000000025, -51615.56, -61058.62, -60813.77, -42829.79, -61951.30, -58735.15, -64134.95, -53467.88,250
0.35200000000000026, -55022.89, -59093.14, -63648.13, -46220.66, -64428.03, -62109.77, -64420.32, -56744.08,250
0.35600000000000026, -57120.71, -57983.35, -65311.15, -48277.46, -65424.56, -64218.62, -65475.23, -58727.87,250
0.36000000000000026, -53910.44, -59776.72, -63250.61, -45109.53, -63918.97, -61017.45, -65431.46, -55745.47,250
0.36400000000000027, -51407.58, -61094.49, -60676.78, -42614.18, -61785.34, -58530.75, -64304.65, -53263.85,250
0.36800000000000027, -54234.54, -59453.58, -62990.93, -45444.31, -63927.42, -61323.26, -64101.96, -55978.54,250
0.3720000000000003, -57075.65, -57899.46, -65241.72, -48238.48, -65384.71, -64174.61, -65367.50, -58682.60,250
0.3760000000000003, -54545.05, -59342.38, -63755.62, -45735.69, -64305.32, -61658.76, -65435.45, -56366.89,250
0.3800000000000003, -51375.06, -61029.13, -60712.88, -42586.26, -61783.50, -58501.38, -64509.08, -53245.00,250
0.3840000000000003, -53436.40, -59810.47, -62314.63, -44652.01, -63364.55, -60536.59, -63828.46, -55205.41,250
0.3880000000000003, -56847.77, -57909.57, -65060.50, -48031.44, -65280.37, -63950.11, -65205.78, -58462.62,250
0.3920000000000003, -55160.26, -58908.96, -64192.33, -46360.55, -64625.64, -62276.90, -65415.91, -56945.70,250
0.3960000000000003, -51512.25, -60862.08, -60911.65, -42729.27, -61935.74, -58638.59, -64709.80, -53402.05,250
0.4000000000000003, -52687.24, -60141.03, -61658.71, -43899.09, -62789.51, -59801.26, -63639.39, -54485.21,250
0.4040000000000003, -56454.69, -58007.54, -64770.59, -47638.67, -65110.32, -63565.79, -64990.80, -58100.70,250
0.4080000000000003, -55719.10, -58495.61, -64561.98, -46899.37, -64876.59, -62836.94, -65386.32, -57461.08,250
0.4120000000000003, -51817.36, -60601.32, -61263.69, -43031.11, -62231.46, -58938.29, -64881.43, -53706.03,250
0.4160000000000003, -52037.96, -60410.19, -61077.19, -43259.36, -62255.82, -59149.35, -63531.08, -53838.46,250
0.4200000000000003, -55912.89, -58186.04, -64355.90, -47135.63, -64859.91, -63022.39, -64701.91, -57580.75,250
0.4240000000000003, -56147.45, -58108.81, -64824.50, -47360.86, -65044.69, -63297.19, -65344.92, -57865.47,250
0.4280000000000003, -52275.07, -60232.34, -61729.41, -43484.36, -62633.96, -59387.27, -65022.52, -54147.30,250
0.43200000000000033, -51526.94, -60581.12, -60637.24, -42737.50, -61816.30, -58645.12, -63568.45, -53342.23,250
0.43600000000000033, -55285.27, -58418.61, -63849.21, -46498.71, -64517.73, -62389.98, -64379.37, -56976.14,250
0.44000000000000034, -56462.83, -57810.80, -64979.20, -47676.25, -65133.68, -63622.47, -65289.36, -58153.02,250
0.44400000000000034, -52831.54, -59828.51, -62278.51, -44041.25, -63085.05, -59947.06, -65113.67, -54695.10,250
0.44800000000000034, -51159.12, -60688.16, -60353.89, -42363.73, -61500.89, -58286.69, -63702.22, -52990.75,250
0.45200000000000035, -54561.21, -58721.27, -63248.64, -45775.68, -64077.51, -61657.11, -64033.19, -56279.93,250
0.45600000000000035, -56611.47, -57606.19, -65015.48, -47824.95, -65150.21, -63763.85, -65202.94, -58280.11,250
0.46000000000000035, -53447.51, -59387.38, -62847.02, -44645.51, -63526.74, -60564.17, -65154.21, -55308.12,250
0.46400000000000036, -50961.24, -60701.23, -60244.12, -42159.16, -61338.75, -58091.91, -63904.11, -52823.88,250
0.46800000000000036, -53789.67, -59055.34, -62599.81, -44994.20, -63556.60, -60888.52, -63703.27, -55547.73,250
0.47200000000000036, -56586.61, -57501.65, -64945.07, -47793.59, -65108.53, -63740.07, -65083.70, -58250.61,250
0.47600000000000037, -54092.34, -58936.65, -63373.90, -45299.54, -63949.64, -61220.91, -65164.96, -55929.45,250
0.48000000000000037, -50944.07, -60621.46, -60277.78, -42154.02, -61358.31, -58075.33, -64129.03, -52799.65,250
0.4840000000000004, -53016.10, -59398.35, -61902.80, -44229.94, -62990.95, -60117.50, -63417.82, -54770.36,250
0.4880000000000004, -56390.63, -57500.89, -64754.14, -47602.80, -65000.32, -63530.18, -64908.50, -58026.76,250
0.4920000000000004, -54720.06, -58494.11, -63849.68, -45925.28, -64299.08, -61852.82, -65149.10, -56514.19,250
0.4960000000000004, -51097.47, -60450.56, -60502.84, -42302.38, -61523.44, -58220.01, -64354.83, -52973.01,250
0.5000000000000003, -52284.57, -59722.12, -61254.26, -43493.03, -62407.99, -59384.80, -63219.36, -54066.05,250
0.5040000000000003, -56028.24, -57596.78, -64453.13, -47241.44, -64822.45, -63147.77, -64675.48, -57670.92,250
0.5080000000000003, -55282.14, -58088.54, -64230.17, -46498.69, -64564.15, -62416.62, -65117.02, -57023.90,250
0.5120000000000003, -51405.34, -60200.53, -60850.99, -42624.51, -61821.84, -58518.81, -64555.46, -53270.17,250
0.5160000000000003, -51632.35, -60005.49, -60679.02, -42849.25, -61857.51, -58741.16, -63134.42, -53426.68,250
0.5200000000000004, -55511.65, -57786.21, -64027.38, -46730.28, -64554.23, -62615.44, -64378.36, -57172.99,250
0.5240000000000004, -55734.97, -57730.13, -64508.03, -46950.87, -64742.00, -62871.77, -65071.80, -57446.73,250
0.5280000000000004, -51855.57, -59863.82, -61327.35, -43064.81, -62227.84, -58960.91, -64711.85, -53730.55,250
0.5320000000000004, -51115.84, -60206.23, -60239.60, -42324.93, -61410.99, -58229.36, -63163.73, -52928.59,250
0.5360000000000004, -54880.30, -58042.52, -63507.38, -46092.74, -64196.98, -61971.24, -64033.90, -56567.82,250
0.5400000000000004, -56047.46, -57446.37, -64674.41, -47255.63, -64841.61, -63193.32, -65012.84, -57737.15,250
0.5440000000000004, -52400.51, -59474.39, -61883.06, -43601.79, -62683.39, -59514.82, -64815.07, -54276.98,250
0.5480000000000004, -50739.46, -60327.42, -59948.81, -41941.35, -61082.75, -57872.22, -63308.07, -52568.37,250
0.5520000000000004, -54149.00, -58355.80, -62890.14, -45353.43, -63734.72, -61248.29, -63676.00, -55860.16,250
0.5560000000000004, -56191.08, -57254.62, -64717.04, -47394.23, -64867.75, -63344.33, -64925.29, -57855.01,250
0.5600000000000004, -53020.48, -59047.43, -62452.70, -44221.74, -63150.23, -60136.63, -64869.83, -54877.58,250
0.5640000000000004, -50543.02, -60354.56, -59823.14, -41744.96, -60921.84, -57674.92, -63516.41, -52388.06,250
0.5680000000000004, -53380.75, -58703.70, -62214.71, -44589.58, -63197.81, -60471.79, -63325.21, -55121.72,250
0.5720000000000004, -56168.79, -57160.54, -64639.05, -47382.93, -64823.12, -63307.20, -64793.44, -57825.68,250
0.5760000000000004, -53664.88, -58600.71, -62995.24, -44877.25, -63582.62, -60776.09, -64883.71, -55496.94,250
0.5800000000000004, -50522.32, -60280.71, -59872.16, -41724.47, -60929.45, -57648.90, -63756.36, -52374.18,250
