Time,chan1,chan2,chan3,chan4,chan5,chan6,chan7,chan8,Sample_rate
13.631999999998943, 134019.02, -84464.47, 133384.67, 134839.86, 133322.14, 133620.38, 133310.66, 134092.42,250
13.635999999998942, 133781.91, -82490.88, 133150.55, 134604.06, 133084.67, 133384.30, 133144.55, 133855.81,250
13.639999999998942, 133834.84, -82927.25, 133176.45, 134656.81, 133127.66, 133436.73, 132978.75, 133902.88,250
13.643999999998941, 134088.09, -84914.14, 133423.34, 134908.75, 133379.92, 133689.17, 133132.48, 134153.88,250
13.647999999998941, 134076.00, -84781.91, 133437.09, 134896.81, 133377.70, 133677.31, 133327.25, 134146.92,250
13.65199999999894, 133829.59, -82730.09, 133201.03, 134651.38, 133133.42, 133431.86, 133206.73, 133903.75,250
13.65599999999894, 133815.59, -82660.05, 133162.48, 134637.20, 133110.06, 133417.78, 133002.39, 133885.09,250
13.65999999999894, 134068.17, -84665.81, 133402.20, 134888.59, 133359.16, 133669.27, 133103.92, 134134.36,250
13.66399999999894, 134120.56, -85035.63, 133477.27, 134940.53, 133420.48, 133721.72, 133328.39, 134191.48,250
13.667999999998939, 133879.92, -83043.57, 133252.92, 134700.38, 133184.47, 133482.64, 133261.13, 133954.83,250
13.671999999998938, 133806.61, -82466.69, 133158.25, 134627.14, 133102.83, 133409.27, 133037.59, 133876.58,250
13.675999999998938, 134044.09, -84359.41, 133376.50, 134864.50, 133334.80, 133645.55, 133082.38, 134109.02,250
13.679999999998937, 134153.98, -85207.75, 133505.17, 134973.91, 133452.11, 133755.09, 133318.41, 134222.73,250
13.683999999998937, 133936.72, -83406.31, 133309.73, 134758.19, 133241.58, 133539.52, 133310.22, 134011.20,250
13.687999999998937, 133809.20, -82359.85, 133165.08, 134630.28, 133106.94, 133411.92, 133081.17, 133879.33,250
13.691999999998936, 134015.67, -84022.35, 133348.56, 134835.55, 133306.38, 133617.78, 133067.22, 134080.52,250
13.695999999998936, 134179.69, -85289.25, 133526.61, 134999.03, 133476.36, 133781.56, 133304.86, 134248.19,250
13.699999999998935, 133999.86, -83793.36, 133371.53, 134820.39, 133304.97, 133602.77, 133355.48, 134074.56,250
13.703999999998935, 133821.55, -82334.97, 133182.31, 134643.31, 133121.69, 133424.63, 133131.30, 133894.09,250
13.707999999998934, 133985.92, -83666.91, 133320.66, 134807.05, 133277.55, 133588.64, 133061.03, 134053.08,250
13.711999999998934, 134191.58, -85281.89, 133533.78, 135011.39, 133486.64, 133793.33, 133281.81, 134259.13,250
13.715999999998933, 134061.11, -84189.95, 133430.23, 134881.55, 133365.55, 133663.50, 133388.80, 134134.56,250
13.719999999998933, 133846.52, -82416.27, 133211.20, 134668.11, 133148.28, 133449.66, 133187.58, 133919.56,250
13.723999999998933, 133955.47, -83324.06, 133292.08, 134776.66, 133247.38, 133557.64, 133061.63, 134021.34,250
13.727999999998932, 134193.67, -85181.58, 133530.56, 135013.70, 133486.84, 133794.92, 133255.64, 134258.83,250
13.731999999998932, 134121.61, -84557.74, 133487.09, 134942.64, 133424.67, 133723.31, 133412.84, 134193.14,250
13.735999999998931, 133883.80, -82575.70, 133251.78, 134706.38, 133186.63, 133486.16, 133247.03, 133957.08,250
13.73999999999893, 133932.31, -82999.52, 133272.56, 134754.94, 133225.48, 133534.22, 133076.63, 133999.47,250
13.74399999999893, 134184.20, -84988.88, 133517.77, 135005.52, 133476.09, 133784.97, 133227.66, 134249.69,250
13.74799999999893, 134174.23, -84864.36, 133534.23, 134995.41, 133475.56, 133775.14, 133424.16, 134245.78,250
13.75199999999893, 133925.84, -82813.19, 133296.39, 134747.55, 133229.47, 133528.09, 133302.95, 134000.47,250
13.755999999998929, 133914.22, -82732.54, 133259.98, 134735.50, 133208.72, 133516.70, 133101.89, 133983.14,250
13.759999999998929, 134166.88, -84729.41, 133499.83, 134987.13, 133458.02, 133768.39, 133203.09, 134232.48,250
13.763999999998928, 134218.17, -85106.74, 133574.42, 135038.55, 133517.88, 133819.17, 133425.11, 134289.39,250
13.767999999998928, 133979.22, -83116.39, 133352.42, 134800.48, 133283.53, 133582.25, 133360.31, 134054.83,250
13.771999999998927, 133906.23, -82532.72, 133259.13, 134728.48, 133202.41, 133510.39, 133139.23, 133978.36,250
13.775999999998927, 134144.50, -84423.19, 133476.56, 134965.33, 133434.80, 133746.59, 133183.94, 134210.42,250
13.779999999998926, 134254.47, -85277.36, 133603.66, 135073.80, 133552.50, 133855.19, 133417.98, 134322.67,250
13.783999999998926, 134039.05, -83481.17, 133410.92, 134859.56, 133344.11, 133641.64, 133412.39, 134113.69,250
13.787999999998926, 133907.94, -82429.16, 133263.73, 134728.73, 133206.13, 133510.86, 133180.94, 133979.38,250
13.791999999998925, 134113.23, -84083.91, 133446.09, 134933.30, 133404.08, 133715.59, 133165.50, 134179.64,250
13.795999999998925, 134278.80, -85357.40, 133625.19, 135098.30, 133575.34, 133880.75, 133403.44, 134348.13,250
13.799999999998924, 134099.31, -83866.36, 133471.06, 134919.84, 133404.44, 133702.41, 133455.09, 134175.34,250
13.803999999998924, 133921.02, -82401.76, 133282.64, 134742.08, 133221.48, 133524.89, 133232.33, 133995.13,250
13.807999999998923, 134084.89, -83728.00, 133420.00, 134905.67, 133376.59, 133688.08, 133160.80, 134152.58,250
13.811999999998923, 134291.25, -85345.15, 133633.14, 135111.06, 133586.25, 133893.27, 133381.14, 134359.53,250
13.815999999998922, 134159.38, -84256.89, 133528.63, 134980.58, 133463.89, 133761.80, 133486.20, 134233.47,250
13.819999999998922, 133943.78, -82480.05, 133308.02, 134766.06, 133245.58, 133546.30, 133284.14, 134017.05,250
13.823999999998922, 134053.73, -83382.53, 133390.06, 134875.81, 133346.30, 133656.03, 133160.53, 134120.41,250
13.827999999998921, 134291.69, -85241.05, 133627.78, 135112.78, 133585.58, 133893.03, 133353.61, 134357.73,250
13.83199999999892, 134219.66, -84619.03, 133583.09, 135041.20, 133523.14, 133820.92, 133509.98, 134291.11,250
13.83599999999892, 133980.95, -82637.59, 133346.97, 134803.80, 133284.09, 133582.80, 133343.42, 134052.48,250
13.83999999999892, 134032.48, -83058.16, 133371.52, 134855.38, 133325.88, 133634.06, 133176.53, 134098.64,250
13.84399999999892, 134286.86, -85047.40, 133619.23, 135108.67, 133579.05, 133887.28, 133329.00, 134351.22,250
13.847999999998919, 134275.64, -84925.52, 133634.42, 135097.61, 133577.33, 133876.19, 133524.00, 134345.56,250
13.851999999998919, 134026.67, -82872.38, 133395.67, 134849.56, 133330.59, 133628.47, 133402.67, 134099.98,250
13.855999999998918, 134012.97, -82789.74, 133356.72, 134835.53, 133307.31, 133614.41, 133199.31, 134080.75,250
13.859999999998918, 134265.22, -84793.44, 133596.17, 135087.25, 133556.42, 133865.95, 133300.23, 134329.69,250
13.863999999998917, 134315.86, -85173.84, 133670.31, 135137.34, 133615.95, 133916.84, 133522.28, 134386.14,250
13.867999999998917, 134078.30, -83186.30, 133449.31, 134900.50, 133383.19, 133680.86, 133458.78, 134153.33,250
13.871999999998916, 134003.52, -82602.37, 133354.38, 134826.09, 133300.23, 133607.17, 133236.02, 134074.55,250
13.875999999998916, 134241.73, -84491.24, 133573.75, 135062.47, 133532.80, 133844.67, 133281.72, 134308.34,250
13.879999999998915, 134353.88, -85347.43, 133704.17, 135173.48, 133652.56, 133955.97, 133518.67, 134423.91,250
13.883999999998915, 134137.83, -83550.35, 133510.00, 134958.63, 133443.33, 133741.28, 133511.97, 134214.23,250
13.887999999998915, 134008.89, -82495.05, 133364.78, 134829.72, 133307.63, 133613.34, 133283.22, 134081.98,250
13.891999999998914, 134212.91, -84150.00, 133545.45, 135033.08, 133504.42, 133816.88, 133266.77, 134280.41,250
13.895999999998914, 134379.00, -85423.20, 133725.14, 135198.52, 133676.13, 133982.03, 133505.27, 134448.59,250
13.899999999998913, 134200.39, -83935.96, 133571.61, 135021.25, 133505.94, 133804.13, 133557.13, 134275.11,250
13.903999999998913, 134019.95, -82472.32, 133380.77, 134841.63, 133320.55, 133623.94, 133332.00, 134092.92,250
13.907999999998912, 134182.02, -83794.38, 133516.31, 135003.64, 133474.23, 133785.42, 133259.06, 134249.44,250
13.911999999998912, 134389.39, -85410.30, 133731.36, 135210.75, 133685.63, 133992.42, 133480.91, 134458.69,250
13.915999999998911, 134259.66, -84325.62, 133628.27, 135081.27, 133564.98, 133862.92, 133588.02, 134334.56,250
13.919999999998911, 134046.20, -82548.41, 133409.31, 134868.16, 133349.08, 133649.41, 133387.72, 134119.94,250
13.92399999999891, 134155.41, -83449.01, 133490.41, 134977.55, 133448.73, 133757.91, 133262.23, 134222.95,250
13.92799999999891, 134393.39, -85307.53, 133728.42, 135214.69, 133688.08, 133994.84, 133454.59, 134459.50,250
13.93199999999891, 134320.53, -84689.04, 133682.89, 135141.89, 133624.61, 133922.39, 133610.34, 134391.64,250
13.93599999999891, 134080.28, -82709.79, 133446.50, 134902.63, 133384.13, 133683.28, 133443.78, 134153.41,250
13.939999999998909, 134129.02, -83127.97, 133469.22, 134951.06, 133423.22, 133731.89, 133274.97, 134196.78,250
13.943999999998908, 134385.41, -85115.69, 133718.44, 135206.80, 133678.27, 133987.06, 133429.84, 134450.64,250
13.947999999998908, 134374.73, -84996.69, 133733.14, 135196.59, 133676.80, 133975.97, 133624.45, 134444.91,250
13.951999999998907, 134126.47, -82943.84, 133495.20, 134949.22, 133430.81, 133728.72, 133503.52, 134200.05,250
13.955999999998907, 134114.34, -82858.92, 133459.05, 134936.73, 133409.53, 133716.80, 133302.89, 134183.55,250
13.959999999998907, 134369.39, -84861.34, 133700.94, 135190.92, 133661.03, 133971.20, 133406.00, 134435.48,250
13.963999999998906, 134420.91, -85246.20, 133775.50, 135242.31, 133721.27, 134022.55, 133627.84, 134491.84,250
13.967999999998906, 134180.42, -83260.06, 133551.73, 135002.75, 133485.70, 133783.80, 133561.75, 134255.55,250
13.971999999998905, 134103.89, -82672.15, 133454.58, 134926.55, 133400.97, 133708.05, 133337.09, 134175.23,250
13.975999999998905, 134339.70, -84558.34, 133671.31, 135160.53, 133630.92, 133942.17, 133379.14, 134405.81,250
13.979999999998904, 134451.42, -85416.23, 133801.25, 135271.14, 133750.20, 134053.63, 133615.80, 134521.05,250
13.983999999998904, 134234.30, -83618.55, 133605.83, 135054.98, 133539.95, 133838.20, 133608.39, 134309.34,250
13.987999999998904, 134103.89, -82556.52, 133458.81, 134925.31, 133403.08, 133708.22, 133378.58, 134175.58,250
13.991999999998903, 134310.47, -84208.12, 133642.27, 135130.95, 133602.42, 133914.44, 133364.16, 134377.20,250
13.995999999998903, 134476.50, -85484.09, 133821.92, 135296.41, 133774.20, 134079.91, 133602.05, 134546.25,250
13.999999999998902, 134296.52, -84000.02, 133667.19, 135117.44, 133602.63, 133901.09, 133652.86, 134371.58,250
14.003999999998902, 134118.02, -82533.68, 133478.25, 134939.33, 133419.06, 133722.91, 133430.48, 134190.75,250
14.007999999998901, 134282.44, -83853.21, 133615.84, 135103.84, 133574.88, 133886.30, 133359.58, 134349.09,250
14.011999999998901, 134488.63, -85471.77, 133828.97, 135308.98, 133784.70, 134091.55, 133579.42, 134556.64,250
14.0159999999989, 134358.97, -84388.92, 133726.61, 135179.92, 133664.59, 133962.89, 133687.14, 134433.41,250
14.0199999999989, 134144.86, -82610.63, 133508.22, 134967.11, 133447.75, 133749.13, 133487.14, 134218.52,250
14.0239999999989, 134255.45, -83509.27, 133591.09, 135077.42, 133548.73, 133858.77, 133363.56, 134322.45,250
14.0279999999989, 134491.72, -85370.61, 133826.86, 135312.94, 133786.23, 134093.77, 133554.17, 134558.08,250
14.031999999998899, 134419.63, -84756.59, 133782.14, 135241.61, 133723.86, 134021.69, 133710.61, 134493.28,250
14.035999999998898, 134180.28, -82780.84, 133546.38, 135003.39, 133484.05, 133783.03, 133544.14, 134254.92,250
14.039999999998898, 134226.77, -83200.81, 133565.77, 135049.41, 133520.78, 133829.30, 133372.91, 134294.19,250
14.043999999998897, 134481.03, -85188.22, 133813.16, 135302.66, 133774.09, 134082.83, 133525.61, 134546.03,250
14.047999999998897, 134470.58, -85072.28, 133828.78, 135292.28, 133773.23, 134072.53, 133721.16, 134541.53,250
14.051999999998896, 134222.58, -83021.22, 133592.70, 135046.02, 133527.70, 133826.48, 133602.08, 134298.23,250
14.055999999998896, 134208.77, -82931.92, 133553.81, 135031.52, 133504.34, 133812.64, 133399.09, 134278.95,250
14.059999999998896, 134461.27, -84932.02, 133792.36, 135282.72, 133753.50, 134063.34, 133498.27, 134527.41,250
14.063999999998895, 134514.98, -85318.66, 133868.97, 135336.09, 133816.09, 134117.14, 133722.59, 134585.80,250
14.067999999998895, 134277.36, -83332.93, 133647.61, 135099.17, 133583.19, 133880.81, 133659.09, 134352.95,250
14.071999999998894, 134203.09, -82743.25, 133551.88, 135024.73, 133500.39, 133807.00, 133436.06, 134274.50,250
14.075999999998894, 134438.92, -84627.66, 133769.11, 135259.78, 133730.91, 134042.25, 133479.16, 134505.97,250
14.079999999998893, 134551.19, -85485.92, 133900.88, 135371.08, 133850.48, 134154.36, 133716.41, 134621.31,250
14.083999999998893, 134336.06, -83692.13, 133707.73, 135157.00, 133642.17, 133940.44, 133710.80, 134411.36,250
14.087999999998893, 134206.39, -82627.34, 133561.91, 135028.02, 133505.92, 133811.58, 133482.13, 134278.86,250
14.091999999998892, 134413.53, -84281.54, 133745.88, 135234.27, 133705.72, 134018.34, 133468.44, 134481.03,250
14.095999999998892, 134577.45, -85562.16, 133921.61, 135396.78, 133875.39, 134180.48, 133702.39, 134645.98,250
14.099999999998891, 134396.97, -84080.58, 133766.58, 135217.95, 133703.48, 134001.08, 133752.80, 134472.00,250
14.10399999999889, 134220.80, -82612.96, 133579.47, 135042.27, 133522.23, 133825.50, 133532.95, 134293.44,250
14.10799999999889, 134380.89, -83927.71, 133712.73, 135201.77, 133673.69, 133984.98, 133458.33, 134446.88,250
14.11199999999889, 134588.00, -85545.58, 133926.53, 135408.03, 133884.44, 134191.05, 133678.77, 134655.38,250
14.11599999999889, 134459.55, -84466.44, 133825.70, 135280.31, 133765.42, 134063.30, 133786.78, 134533.88,250
14.119999999998889, 134243.20, -82688.91, 133604.94, 135064.86, 133546.22, 133847.19, 133584.70, 134316.52,250
14.123999999998889, 134352.22, -83583.01, 133685.98, 135174.36, 133645.80, 133955.30, 133460.05, 134417.94,250
14.127999999998888, 134589.28, -85442.60, 133923.00, 135410.64, 133883.95, 134190.84, 133651.52, 134653.19,250
14.131999999998888, 134519.30, -84830.16, 133880.66, 135341.11, 133823.72, 134121.42, 133809.66, 134589.06,250
14.135999999998887, 134278.53, -82849.35, 133642.47, 135101.67, 133582.89, 133881.38, 133641.95, 134350.28,250
14.139999999998887, 134327.16, -83260.71, 133664.17, 135150.41, 133622.05, 133929.84, 133472.97, 134392.98,250
14.143999999998886, 134580.52, -85245.23, 133911.39, 135402.61, 133874.20, 134182.50, 133624.73, 134644.92,250
14.147999999998886, 134572.77, -85132.70, 133928.94, 135394.19, 133876.02, 134174.41, 133821.66, 134641.67,250
14.151999999998885, 134325.95, -83082.93, 133692.28, 135148.20, 133631.55, 133929.17, 133702.97, 134397.70,250
14.155999999998885, 134309.73, -82989.55, 133651.92, 135131.28, 133605.95, 133913.28, 133498.56, 134377.75,250
14.159999999998885, 134561.55, -84989.71, 133891.53, 135381.84, 133854.44, 134164.58, 133598.34, 134627.91,250
14.163999999998884, 134615.13, -85380.55, 133968.69, 135435.08, 133916.69, 134218.17, 133822.44, 134685.97,250
14.167999999998884, 134376.97, -83394.89, 133747.16, 135198.08, 133683.13, 133981.41, 133759.42, 134451.95,250
14.171999999998883, 134301.33, -82800.60, 133650.64, 135122.39, 133599.03, 133906.34, 133535.91, 134373.05,250
14.175999999998883, 134537.22, -84680.74, 133868.22, 135357.28, 133829.30, 134141.31, 133578.45, 134604.69,250
14.179999999998882, 134650.02, -85542.67, 133999.44, 135470.03, 133949.75, 134253.77, 133815.48, 134721.00,250
14.183999999998882, 134433.52, -83753.44, 133804.31, 135254.63, 133740.00, 134038.58, 133808.63, 134509.50,250
14.187999999998882, 134301.66, -82693.83, 133656.63, 135123.08, 133601.58, 133907.08, 133577.55, 134375.22,250
14.191999999998881, 134507.34, -84348.15, 133839.47, 135328.52, 133800.38, 134112.05, 133562.16, 134575.89,250
14.19599999999888, 134673.02, -85632.21, 134017.69, 135493.20, 133971.86, 134277.63, 133799.42, 134743.64,250
14.19999999999888, 134497.45, -84151.55, 133866.92, 135318.28, 133804.56, 134102.66, 133854.73, 134572.83,250
14.20399999999888, 134318.83, -82680.55, 133678.16, 135139.89, 133621.03, 133924.45, 133632.89, 134392.50,250
14.20799999999888, 134477.55, -83993.52, 133809.58, 135298.39, 133770.84, 134081.72, 133555.69, 134545.30,250
14.211999999998879, 134686.91, -85613.30, 134025.02, 135507.25, 133983.61, 134289.52, 133776.89, 134754.73,250
14.215999999998878, 134561.31, -84537.55, 133926.69, 135382.72, 133867.45, 134164.33, 133888.20, 134634.14,250
14.219999999998878, 134343.50, -82759.12, 133704.86, 135165.80, 133646.89, 133946.94, 133685.47, 134416.30,250
14.223999999998878, 134450.30, -83651.78, 133783.70, 135272.33, 133744.03, 134052.80, 133557.92, 134516.73,250
14.227999999998877, 134689.63, -85513.14, 134022.34, 135510.86, 133984.58, 134291.05, 133750.58, 134754.39,250
14.231999999998877, 134618.58, -84904.30, 133978.13, 135440.17, 133923.38, 134220.44, 133907.75, 134687.78,250
14.235999999998876, 134379.75, -82920.32, 133742.48, 135202.64, 133684.50, 133982.66, 133743.31, 134450.20,250
14.239999999998876, 134426.69, -83326.92, 133763.86, 135249.91, 133721.78, 134029.48, 133573.08, 134492.61,250
14.243999999998875, 134680.28, -85315.13, 134009.55, 135501.66, 133974.19, 134281.19, 133722.45, 134744.09,250
14.247999999998875, 134673.55, -85205.77, 134028.98, 135495.22, 133977.20, 134274.92, 133921.39, 134743.52,250
14.251999999998874, 134425.89, -83154.55, 133791.72, 135248.48, 133731.80, 134028.36, 133802.36, 134498.42,250
14.255999999998874, 134409.14, -83057.96, 133751.03, 135231.48, 133705.52, 134011.44, 133597.22, 134476.86,250
14.259999999998874, 134661.67, -85058.58, 133991.84, 135483.22, 133954.52, 134264.28, 133697.88, 134727.91,250
14.263999999998873, 134714.77, -85451.56, 134067.91, 135535.81, 134015.88, 134316.83, 133921.05, 134785.95,250
14.267999999998873, 134477.23, -83466.26, 133845.97, 135298.22, 133782.98, 134079.92, 133857.59, 134551.86,250
14.271999999998872, 134401.69, -82868.17, 133750.55, 135222.97, 133699.22, 134005.08, 133634.58, 134473.48,250
14.275999999998872, 134636.84, -84750.15, 133966.94, 135457.28, 133928.58, 134239.50, 133676.53, 134705.52,250
14.279999999998871, 134748.52, -85614.64, 134097.19, 135568.17, 134047.61, 134350.98, 133912.84, 134819.89,250
14.283999999998871, 134534.14, -83822.81, 133904.92, 135354.78, 133840.20, 134138.31, 133908.83, 134610.66,250
14.28799999999887, 134403.81, -82752.70, 133758.44, 135224.86, 133703.23, 134008.72, 133679.97, 134477.44,250
14.29199999999887, 134608.97, -84404.12, 133940.33, 135429.69, 133901.09, 134213.25, 133663.83, 134677.03,250
14.29599999999887, 134771.47, -85688.38, 134116.14, 135591.52, 134069.30, 134375.00, 133897.41, 134841.94,250
14.29999999999887, 134592.80, -84209.03, 133962.89, 135413.88, 133899.38, 134197.55, 133949.86, 134670.08,250
14.303999999998869, 134415.03, -82734.24, 133775.19, 135236.50, 133716.98, 134020.66, 133728.98, 134491.06,250
14.307999999998868, 134576.19, -84045.28, 133909.20, 135397.44, 133869.64, 134181.23, 133654.75, 134645.25,250
14.311999999998868, 134783.50, -85668.02, 134122.53, 135604.36, 134080.59, 134387.42, 133874.78, 134851.95,250
14.315999999998867, 134654.38, -84594.42, 134020.52, 135476.28, 133960.92, 134258.66, 133982.56, 134728.83,250
14.319999999998867, 134439.72, -82815.58, 133801.47, 135262.84, 133743.58, 134044.09, 133782.52, 134513.44,250
14.323999999998867, 134547.28, -83705.58, 133881.16, 135370.45, 133841.75, 134150.58, 133655.41, 134614.41,250
14.327999999998866, 134784.53, -85567.68, 134117.59, 135606.94, 134080.22, 134386.47, 133845.53, 134849.66,250
14.331999999998866, 134713.25, -84961.03, 134074.36, 135536.80, 134018.75, 134315.89, 134002.70, 134784.64,250
14.335999999998865, 134473.77, -82981.81, 133836.66, 135297.58, 133778.67, 134075.95, 133836.31, 134545.56,250
14.339999999998865, 134522.47, -83394.83, 133858.06, 135345.59, 133817.67, 134123.92, 133667.11, 134587.53,250
14.343999999998864, 134776.59, -85389.61, 134105.56, 135598.66, 134070.52, 134377.19, 133818.34, 134839.94,250
14.347999999998864, 134767.41, -85283.84, 134122.48, 135589.13, 134070.67, 134368.31, 134014.63, 134836.88,250
14.351999999998863, 134519.55, -83234.92, 133884.70, 135342.61, 133824.94, 134121.44, 133895.80, 134591.89,250
14.355999999998863, 134506.48, -83138.63, 133847.19, 135329.25, 133802.52, 134108.41, 133694.56, 134574.00,250
14.359999999998863, 134761.02, -85137.52, 134088.73, 135582.39, 134053.64, 134362.36, 133795.70, 134825.89,250
14.363999999998862, 134815.08, -85531.88, 134166.44, 135635.66, 134116.52, 134416.75, 134019.95, 134885.20,250
14.367999999998862, 134575.67, -83546.57, 133943.70, 135397.28, 133881.95, 134178.88, 133956.06, 134649.77,250
14.371999999998861, 134500.14, -82946.25, 133846.98, 135321.66, 133798.00, 134103.47, 133732.58, 134569.92,250
14.37599999999886, 134735.23, -84825.18, 134063.64, 135555.72, 134027.52, 134338.06, 133774.36, 134800.80,250
14.37999999999886, 134850.06, -85692.77, 134197.17, 135670.19, 134149.88, 134452.63, 134013.48, 134919.03,250
14.38399999999886, 134632.64, -83905.00, 134001.67, 135453.88, 133939.31, 134237.11, 134006.77, 134707.09,250
14.38799999999886, 134499.98, -82831.78, 133853.55, 135321.66, 133799.91, 134104.97, 133776.08, 134572.50,250
14.391999999998859, 134707.09, -84480.90, 134037.86, 135528.09, 133999.78, 134311.61, 133762.06, 134775.30,250
14.395999999998859, 134873.23, -85765.88, 134217.06, 135693.28, 134171.59, 134477.23, 133998.66, 134943.63,250
14.399999999998858, 134696.25, -84288.60, 134064.94, 135517.03, 134003.13, 134301.25, 134052.23, 134772.55,250
14.403999999998858, 134516.38, -82815.53, 133875.48, 135338.17, 133818.50, 134122.53, 133830.33, 134591.22,250
14.407999999998857, 134676.44, -84125.88, 134008.78, 135497.13, 133969.69, 134281.30, 133754.91, 134744.56,250
14.411999999998857, 134884.25, -85750.19, 134222.64, 135703.77, 134181.36, 134487.73, 133974.41, 134952.66,250
14.415999999998856, 134756.92, -84678.75, 134122.95, 135577.50, 134063.64, 134361.38, 134084.48, 134831.94,250
14.419999999998856, 134542.36, -82895.63, 133904.22, 135363.92, 133846.47, 134147.31, 133885.56, 134616.69,250
14.423999999998856, 134650.25, -83779.52, 133984.95, 135471.91, 133944.95, 134254.66, 133759.94, 134718.41,250
14.427999999998855, 134887.50, -85641.48, 134223.06, 135708.91, 134183.58, 134491.31, 133951.19, 134955.22,250
14.431999999998855, 134817.73, -85036.90, 134179.53, 135638.88, 134123.06, 134420.69, 134108.36, 134890.50,250
14.435999999998854, 134577.03, -83052.73, 133940.66, 135399.67, 133881.94, 134179.73, 133941.11, 134650.41,250
14.439999999998854, 134624.28, -83457.99, 133960.70, 135446.84, 133919.28, 134226.61, 133770.41, 134691.89,250
14.443999999998853, 134878.61, -85452.77, 134207.94, 135699.97, 134172.31, 134479.59, 133920.77, 134943.89,250
14.447999999998853, 134869.11, -85350.85, 134225.08, 135690.13, 134172.23, 134470.75, 134116.94, 134940.81,250
14.451999999998852, 134622.97, -83302.49, 133989.22, 135444.75, 133928.30, 134225.59, 133999.83, 134696.77,250
14.455999999998852, 134606.69, -83201.28, 133948.05, 135428.03, 133902.50, 134208.98, 133795.28, 134674.83,250
14.459999999998852, 134859.11, -85197.11, 134187.48, 135679.13, 134151.33, 134460.89, 133894.67, 134924.27,250
14.463999999998851, 134912.86, -85593.23, 134264.84, 135731.98, 134213.58, 134514.72, 134118.27, 134983.70,250
14.46799999999885, 134676.13, -83611.81, 134044.38, 135496.61, 133981.58, 134279.13, 134056.73, 134751.13,250
14.47199999999885, 134598.88, -83009.39, 133945.66, 135419.88, 133896.16, 134202.08, 133831.84, 134669.20,250
14.47599999999885, 134835.23, -84886.47, 134163.72, 135655.42, 134126.73, 134437.72, 133874.55, 134901.63,250
14.47999999999885, 134948.92, -85757.41, 134296.20, 135768.77, 134247.83, 134550.97, 134111.89, 135018.53,250
14.483999999998849, 134732.42, -83973.13, 134101.55, 135553.52, 134038.33, 134335.80, 134105.64, 134808.59,250
14.487999999998848, 134601.50, -82906.59, 133954.92, 135423.09, 133901.00, 134205.70, 133877.06, 134675.64,250
14.491999999998848, 134808.02, -84553.92, 134138.16, 135629.20, 134100.27, 134411.78, 133862.20, 134875.81,250
14.495999999998848, 134972.05, -85839.88, 134314.75, 135792.50, 134270.02, 134575.11, 134096.05, 135040.81,250
14.499999999998847, 134796.64, -84366.48, 134164.64, 135617.66, 134102.92, 134400.55, 134151.56, 134871.27,250
14.503999999998847, 134616.80, -82892.38, 133974.77, 135438.20, 133918.17, 134221.02, 133929.39, 134690.09,250
14.507999999998846, 134776.80, -84199.58, 134108.41, 135597.75, 134069.58, 134380.77, 133854.33, 134844.78,250
14.511999999998846, 134985.84, -85825.80, 134324.66, 135805.73, 134282.38, 134589.34, 134075.97, 135055.52,250
14.515999999998845, 134860.09, -84758.13, 134226.09, 135680.14, 134166.08, 134464.48, 134187.53, 134935.89,250
14.519999999998845, 134643.16, -82975.80, 134004.69, 135464.69, 133946.47, 134247.83, 133986.48, 134717.94,250
14.523999999998845, 134749.52, -83857.53, 134083.17, 135571.48, 134043.36, 134353.27, 133858.67, 134818.59,250
14.527999999998844, 134989.09, -85719.63, 134322.38, 135810.22, 134284.20, 134591.78, 134051.00, 135056.09,250
14.531999999998844, 134917.94, -85118.70, 134278.80, 135739.22, 134222.91, 134521.11, 134208.20, 134990.45,250
14.535999999998843, 134675.69, -83135.61, 134039.98, 135497.86, 133980.69, 134280.14, 134041.08, 134750.03,250
14.539999999998843, 134724.42, -83539.22, 134062.05, 135546.41, 134019.80, 134328.86, 133872.97, 134792.72,250
14.543999999998842, 134981.73, -85533.17, 134310.98, 135801.73, 134275.66, 134583.97, 134025.28, 135045.61,250
14.547999999998842, 134972.22, -85433.26, 134328.23, 135792.50, 134275.53, 134574.06, 134219.97, 135041.56,250
14.551999999998841, 134723.08, -83383.60, 134089.30, 135544.13, 134028.56, 134326.02, 134100.11, 134796.39,250
14.555999999998841, 134708.02, -83277.34, 134049.36, 135528.97, 134004.02, 134310.98, 133897.55, 134776.97,250
14.55999999999884, 134959.98, -85270.98, 134288.25, 135779.95, 134252.27, 134562.09, 133996.06, 135026.17,250
14.56399999999884, 135015.42, -85672.20, 134367.78, 135835.22, 134316.41, 134617.64, 134220.95, 135087.08,250
14.56799999999884, 134776.86, -83690.72, 134146.19, 135597.55, 134082.44, 134380.61, 134158.25, 134853.30,250
14.57199999999884, 134697.70, -83082.77, 134045.17, 135518.80, 133994.77, 134301.09, 133931.63, 134769.38,250
14.575999999998839, 134934.19, -84957.68, 134262.44, 135754.28, 134225.48, 134537.00, 133974.39, 135000.42,250
14.579999999998838, 135047.78, -85831.73, 134395.27, 135867.64, 134346.55, 134650.61, 134212.00, 135117.70,250
14.583999999998838, 134834.34, -84047.30, 134203.61, 135655.55, 134140.03, 134438.09, 134209.09, 134910.03,250
14.587999999998837, 134701.08, -82970.08, 134054.58, 135522.48, 134000.02, 134305.38, 133978.13, 134774.44,250
